age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
32,M,Karaganda,76140.19,employed,8,213856.73,64,20.02,119136.35,1.5647,0,10,298,consumer,0,5462.34,0.0717,2.5477,1,1
44,F,North Kazakhstan,252883.29,employed,16,972700.65,18,19.21,588575.72,2.3275,3,2,0,consumer,1,62626.42,0.2476,3.6737,1,1
44,M,North Kazakhstan,76770.52,employed,18,589688.26,64,35.6,360031.18,4.6896,3,1,1,consumer,1,20677.66,0.2693,7.378,1,1
43,F,Atyrau,173992.95,unemployed,18,1059099.69,17,19.54,714844.38,4.1084,1,0,0,consumer,0,71822.8,0.4128,6.2389,0,1
26,F,Turkistan,75806.8,employed,2,518536.27,56,34.03,240289.71,3.1697,2,11,326,consumer,0,18587.49,0.2452,5.5638,1,1
24,M,Pavlodar,311466.4,unemployed,1,4133512.38,49,15.11,2813141.97,9.0319,0,8,276,consumer,1,113554.16,0.3646,13.6768,1,0
43,M,Karaganda,79869.13,employed,17,337937.3,51,19.15,120255.19,1.5056,3,0,0,consumer,0,9734.4,0.1219,2.9865,0,1
80,F,Almaty Region,79726.97,employed,44,420888.99,73,15.63,127958.77,1.6049,0,2,1,consumer,0,8969.39,0.1125,3.4526,1,0
35,M,Nur-Sultan,107585.59,employed,8,625518.98,31,27.52,476304.54,4.4272,0,2,2,consumer,0,28414.59,0.2641,6.4621,1,1
34,M,Zhambyl,81977.88,retired,9,320888.07,59,32.94,156210.68,1.9055,1,0,0,consumer,0,11043.01,0.1347,3.2755,0,1
49,F,Karaganda,94270.74,employed,20,804232.57,57,22.9,175471.86,1.8613,0,0,1,consumer,0,23269.39,0.2468,4.8472,0,1
49,M,Almaty Region,138990.77,self_employed,28,1225953.75,54,18.86,550344.33,3.9595,2,0,0,consumer,1,33851.15,0.2435,7.0467,0,1
50,F,Karaganda,315240.46,employed,26,3965291.65,55,19.19,3419088.68,10.8459,3,2,1,auto,0,108930.49,0.3455,15.2484,1,1
18,M,Karaganda,141587.37,self_employed,0,1505975.98,49,37.45,605152.09,4.274,2,2,1,consumer,0,60397.04,0.4266,7.9967,1,1
18,F,East Kazakhstan,333161.67,self_employed,0,1627532.89,24,19.23,1265114.23,3.7973,2,0,1,consumer,0,82223.67,0.2468,5.5071,0,1
27,M,Atyrau,168114.2,employed,9,1184088.46,39,18.85,658220.83,3.9153,2,14,349,consumer,0,40835.55,0.2429,6.3805,1,1
35,M,Almaty Region,549373.07,employed,10,4327098.88,35,26.67,1101839.41,2.0056,2,0,0,consumer,0,179190.86,0.3262,4.7624,0,1
27,M,Nur-Sultan,77230.71,unemployed,3,221880.07,23,31.27,24725.67,0.3201,0,0,0,consumer,0,12946.45,0.1676,1.3257,0,1
26,M,Nur-Sultan,1583613.82,employed,0,4102059.99,10,24.81,1165990.87,0.7363,2,2,1,consumer,0,458282.38,0.2894,1.6429,1,1
20,F,Almaty,82210.47,unemployed,1,511341.07,33,25.07,305027.91,3.7103,2,1,0,consumer,0,21600.63,0.2627,5.8872,1,1
32,F,Akmola,110497.21,employed,12,1470202.17,60,15.05,796610.31,7.2093,0,0,1,consumer,0,35014.61,0.3169,11.8661,0,0
68,F,Nur-Sultan,80539.64,unemployed,45,739452.13,63,19.75,454496.75,5.6431,2,0,2,consumer,0,18943.82,0.2352,8.8565,0,1
42,M,Nur-Sultan,224679.0,employed,17,4128316.06,71,16.74,2010174.54,8.9468,4,2,2,consumer,0,91991.01,0.4094,15.3778,1,0
27,F,Nur-Sultan,257805.39,self_employed,4,1896743.79,53,24.22,1086008.71,4.2125,0,0,0,consumer,0,58606.01,0.2273,6.7875,0,1
29,F,Mangystau,2509157.61,employed,4,11578221.47,15,16.81,9695044.04,3.8639,3,8,218,auto,0,861189.36,0.3432,5.4789,1,0
43,M,Turkistan,83321.16,student,19,765825.94,70,24.46,222713.71,2.6729,4,1,0,consumer,0,20635.62,0.2477,5.8898,1,1
20,M,Karaganda,102078.79,self_employed,0,930007.83,60,38.28,466031.1,4.5654,1,10,303,consumer,0,34983.52,0.3427,7.7541,1,1
40,F,Nur-Sultan,162080.23,self_employed,20,1063968.34,50,27.88,533521.8,3.2917,1,6,197,consumer,0,36200.58,0.2233,5.5892,1,1
49,F,Zhambyl,79330.29,employed,27,233069.64,51,25.54,48270.29,0.6085,1,0,1,consumer,0,7534.39,0.095,1.6367,0,1
35,F,Almaty,880726.69,self_employed,12,6102478.73,56,33.32,1519801.02,1.7256,0,0,0,consumer,0,216054.48,0.2453,4.1507,0,1
37,F,Almaty,168099.83,employed,9,2868485.23,71,17.28,2667215.65,15.8668,4,2,0,auto,0,64780.1,0.3854,21.8392,1,0
46,F,Karaganda,625190.86,employed,26,2186939.36,13,10.01,1774915.57,2.839,2,2,0,consumer,0,178212.28,0.2851,4.0633,1,0
27,F,Kyzylorda,130370.74,self_employed,5,1825072.14,68,13.02,631436.02,4.8434,0,2,1,consumer,0,38085.86,0.2921,9.743,1,0
37,M,Kyzylorda,80806.02,retired,8,149142.27,40,58.54,51104.39,0.6324,0,1,0,consumer,0,8547.41,0.1058,1.2784,1,1
49,M,Nur-Sultan,154941.28,employed,23,1204947.96,25,20.26,591784.11,3.8194,4,2,0,consumer,0,59482.94,0.3839,6.5412,1,1
39,F,Karaganda,129260.65,employed,14,1683127.47,64,12.06,591815.98,4.5784,0,1,0,consumer,0,35784.56,0.2768,9.1358,1,0
28,M,Turkistan,204678.83,employed,3,1668314.36,27,33.33,1160159.49,5.6682,4,2,2,consumer,0,88642.92,0.4331,8.521,1,1
42,F,North Kazakhstan,465796.85,employed,17,6431398.34,69,9.01,1802102.22,3.8689,0,2,0,consumer,0,119770.53,0.2571,8.7014,1,0
35,F,Almaty Region,1711990.82,employed,11,7682258.28,20,30.06,1760881.78,1.0286,1,2,0,consumer,0,493027.59,0.288,2.5991,1,1
55,M,Shymkent,291039.85,employed,27,1233690.42,24,14.63,524763.52,1.8031,3,0,0,consumer,1,59600.87,0.2048,3.2867,0,0
39,M,Almaty,83712.88,employed,14,916587.41,70,23.38,306417.27,3.6603,3,2,0,consumer,0,24101.87,0.2879,7.4925,1,1
22,F,Nur-Sultan,82983.05,retired,2,521195.69,60,24.38,98247.98,1.1839,1,0,0,consumer,0,15108.92,0.1821,3.3822,0,1
32,M,Nur-Sultan,289992.22,employed,12,2403858.4,48,5.85,1925710.05,6.6405,1,6,167,consumer,0,56289.51,0.1941,9.5418,1,0
37,M,Turkistan,126581.79,employed,8,828717.37,35,29.52,402034.63,3.1761,0,14,338,consumer,0,35588.81,0.2812,5.4675,1,1
80,M,Almaty Region,99556.77,retired,45,502033.83,37,30.99,336052.81,3.3755,3,12,304,consumer,0,21229.91,0.2132,5.1404,1,1
74,M,Nur-Sultan,81527.57,employed,46,899723.85,40,17.2,225041.54,2.7603,4,1,1,consumer,0,29710.43,0.3644,6.6228,1,0
51,F,Mangystau,1104129.32,self_employed,22,13177365.34,46,17.34,3906107.16,3.5377,0,2,2,consumer,0,394132.26,0.357,7.7148,1,0
36,F,Almaty,754003.72,employed,13,2224072.71,16,19.4,634646.07,0.8417,2,0,0,consumer,0,158871.09,0.2107,1.8741,0,1
20,M,Almaty,171230.01,self_employed,0,1429918.28,26,9.73,1116531.41,6.5206,0,0,2,consumer,0,61219.37,0.3575,9.4434,0,0
33,M,Nur-Sultan,102567.37,employed,10,1235526.01,39,22.34,538611.62,5.2512,1,0,0,consumer,0,44841.96,0.4372,9.4673,0,1
31,F,Almaty,79563.42,employed,6,276418.91,15,23.3,135892.31,1.708,0,2,2,consumer,0,21418.66,0.2692,2.9239,1,1
60,F,Atyrau,377240.63,employed,35,2431451.84,57,37.0,885775.56,2.348,0,1,1,consumer,0,91106.13,0.2415,4.6039,1,1
26,F,Turkistan,1893025.68,employed,4,9089689.73,13,25.48,1164204.14,0.615,3,2,0,consumer,0,807494.07,0.4266,2.2956,1,1
29,F,Nur-Sultan,81534.87,employed,3,1044712.29,65,14.61,219669.98,2.6942,1,1,0,consumer,0,23355.1,0.2864,7.1787,1,0
51,M,Akmola,546733.87,employed,25,2532638.83,25,7.0,2061243.01,3.7701,0,0,0,consumer,0,109166.56,0.1997,5.3914,0,0
34,M,Zhambyl,85617.34,retired,9,272726.95,20,32.62,193064.01,2.2549,5,0,1,consumer,0,17857.49,0.2086,3.3698,0,1
40,M,Almaty Region,102023.47,self_employed,13,1045598.09,31,24.56,821315.95,8.0502,2,0,0,consumer,0,45885.66,0.4498,11.6372,0,1
33,F,Kyzylorda,84738.94,employed,6,614573.02,62,7.54,322544.72,3.8063,0,2,2,consumer,0,11999.02,0.1416,6.3447,1,0
64,F,Almaty,171146.25,employed,41,1310291.12,36,33.85,460019.83,2.6879,3,1,0,consumer,0,58422.69,0.3414,5.3674,1,1
41,F,East Kazakhstan,80043.19,retired,18,9817.25,22,24.09,2198.54,0.0275,1,1,0,consumer,0,556.4,0.007,0.0704,1,1
51,M,Karaganda,84206.45,employed,24,454215.56,56,30.76,299291.89,3.5542,2,0,0,consumer,0,15367.31,0.1825,5.4421,0,1
25,F,Akmola,85869.62,self_employed,0,762431.11,55,16.36,311731.55,3.6302,3,9,185,consumer,0,19793.14,0.2305,6.7378,1,0
19,M,Pavlodar,181830.29,employed,0,2305622.58,53,14.2,1597229.57,8.7841,0,0,0,consumer,0,58809.25,0.3234,13.2221,0,0
50,F,Kostanay,586590.26,employed,27,3787473.91,39,24.34,2228237.74,3.7986,0,0,0,consumer,0,141470.65,0.2412,6.0585,0,1
32,F,Turkistan,153570.88,employed,10,726902.3,25,26.32,65187.93,0.4245,0,0,0,consumer,0,38082.64,0.248,2.0811,0,1
21,F,Mangystau,81274.96,unemployed,0,755359.9,40,27.41,184148.62,2.2657,3,0,0,consumer,0,29007.26,0.3569,5.5185,0,1
45,M,Turkistan,80361.45,self_employed,23,324592.6,46,14.88,224024.3,2.7877,3,0,0,consumer,0,9301.63,0.1157,4.2014,0,0
62,F,Turkistan,100525.89,employed,40,767926.21,70,34.44,473283.16,4.708,0,2,0,consumer,0,25566.99,0.2543,7.3817,1,1
24,F,Karaganda,183162.21,employed,0,1234818.68,36,14.78,132292.74,0.7223,2,1,0,consumer,0,42672.48,0.233,3.0818,1,0
33,M,Kostanay,446072.16,employed,10,1599290.84,19,21.54,637929.29,1.4301,3,0,0,consumer,0,100087.16,0.2244,2.6849,0,1
26,M,Aktobe,79909.74,retired,0,135408.82,39,22.38,68259.73,0.8542,1,0,2,consumer,0,4917.35,0.0615,1.4473,0,1
40,M,West Kazakhstan,74517.57,self_employed,15,309972.46,34,32.6,211671.23,2.8405,1,2,1,consumer,0,14081.43,0.189,4.2964,1,1
44,F,Pavlodar,849434.86,employed,20,7323100.5,56,16.76,5713808.59,6.7266,1,1,0,consumer,0,189374.99,0.2229,9.744,1,0
39,M,Nur-Sultan,185160.63,employed,15,1917361.71,69,12.55,1679821.66,9.0722,0,2,1,auto,0,39148.53,0.2114,12.6965,1,0
39,M,Kyzylorda,83942.59,retired,13,91380.23,18,37.1,33050.95,0.3937,3,0,1,consumer,0,6695.74,0.0798,0.7747,0,1
56,F,East Kazakhstan,140105.91,employed,30,1984179.71,72,20.87,939805.6,6.7078,2,5,177,consumer,0,48532.62,0.3464,11.6644,1,1
41,F,Kyzylorda,80071.07,unemployed,16,261201.46,16,10.12,201539.05,2.517,1,2,1,consumer,0,17519.89,0.2188,3.6587,1,0
80,M,Karaganda,405228.21,employed,47,5220247.45,68,22.9,3043323.53,7.5101,0,2,2,consumer,0,137696.89,0.3398,12.0189,1,1
44,M,Pavlodar,77871.77,retired,17,294921.37,49,29.05,266036.65,3.4163,0,0,0,consumer,0,10343.02,0.1328,4.7418,0,1
33,M,Karaganda,356654.04,unemployed,14,1484174.07,28,39.13,587477.02,1.6472,2,0,0,consumer,0,81639.74,0.2289,3.1037,0,1
25,F,Karaganda,405419.88,self_employed,2,3338105.96,25,25.7,1331491.5,3.2842,2,1,0,consumer,0,173836.01,0.4288,6.166,1,1
21,M,Almaty,257437.64,self_employed,0,990022.24,18,14.92,610721.84,2.3723,3,0,1,consumer,0,61725.06,0.2398,3.7183,0,0
36,M,Atyrau,99584.79,unemployed,11,797945.6,36,18.43,441366.1,4.432,0,1,0,consumer,0,29020.06,0.2914,7.2364,1,1
37,F,Almaty,239395.22,employed,9,1126516.78,23,23.05,810878.74,3.3872,1,0,1,consumer,0,61053.74,0.255,5.0342,0,1
38,F,Almaty,591248.97,employed,16,2530329.34,25,33.72,460374.22,0.7786,0,0,1,consumer,0,142252.34,0.2406,2.2765,0,1
54,M,Almaty,351994.91,employed,26,3640616.77,38,15.1,615585.36,1.7488,0,0,0,consumer,0,121120.04,0.3441,5.3688,0,0
37,M,Turkistan,642787.02,self_employed,14,2872376.07,25,28.95,1109722.11,1.7264,0,0,1,consumer,0,154344.79,0.2401,3.2904,0,1
24,F,Almaty Region,123639.93,unemployed,0,1713998.61,63,11.82,947925.62,7.6668,1,2,1,consumer,0,36644.86,0.2964,12.5187,1,0
46,F,Kyzylorda,276556.65,employed,23,2191108.46,57,26.49,545021.74,1.9707,0,0,0,consumer,0,67939.28,0.2457,4.7437,0,1
43,F,West Kazakhstan,81354.23,self_employed,18,408719.33,41,23.18,261172.1,3.2103,2,1,0,consumer,0,14523.17,0.1785,4.9686,1,1
35,M,Almaty,202951.5,employed,9,1639902.92,49,30.4,1400627.87,6.9013,1,0,0,consumer,0,58803.02,0.2897,9.7293,0,1
37,M,East Kazakhstan,266725.69,employed,15,1107361.9,12,36.69,341990.31,1.2822,2,2,0,consumer,1,111630.08,0.4185,2.7353,1,1
22,M,Nur-Sultan,241664.95,unemployed,3,2575839.18,71,31.41,1964526.4,8.1291,0,1,1,consumer,0,80235.4,0.332,11.8596,1,1
34,M,East Kazakhstan,76563.11,student,9,678209.77,58,34.95,520105.04,6.7931,1,0,1,consumer,0,24361.23,0.3182,9.8934,0,1
37,F,Turkistan,148937.65,retired,11,1065857.2,42,29.89,419651.05,2.8176,0,0,0,consumer,0,41213.14,0.2767,5.3223,0,1
24,F,East Kazakhstan,237385.01,employed,2,2268785.39,73,23.6,1762615.92,7.4251,0,2,2,consumer,0,58810.07,0.2477,10.7702,1,1
31,M,Almaty,191695.19,self_employed,10,958015.66,24,12.03,315909.27,1.648,2,0,2,consumer,0,45110.55,0.2353,3.3971,0,0
79,F,Zhambyl,462999.79,self_employed,46,3239796.15,44,23.53,2146830.6,4.6368,3,10,334,consumer,0,110583.91,0.2388,7.0859,1,1
52,F,Turkistan,80665.14,unemployed,33,249886.87,44,21.36,101523.81,1.2586,2,0,0,consumer,0,8238.54,0.1021,2.3428,0,1
39,F,Almaty,169363.66,employed,13,729796.76,39,37.83,641886.74,3.79,3,13,353,consumer,0,32775.62,0.1935,5.2981,1,1
34,F,Almaty,77628.34,employed,11,117416.33,32,19.95,43734.62,0.5634,2,2,0,consumer,0,4761.13,0.0613,1.0928,1,1
45,M,Almaty,85696.16,student,22,387908.11,55,22.25,82797.6,0.9662,1,0,0,consumer,0,11309.87,0.132,2.5504,0,1
29,F,Almaty,77073.14,unemployed,0,826178.12,65,27.52,546981.3,7.0968,4,0,1,consumer,1,24576.08,0.3189,10.8486,0,1
40,M,Shymkent,435990.11,employed,11,2817779.95,39,15.57,923801.29,2.1189,0,0,0,consumer,0,92524.22,0.2122,4.3809,0,0
33,F,Aktobe,192088.03,employed,7,650041.87,11,20.63,480792.32,2.503,2,0,0,consumer,0,65363.41,0.3403,3.6874,0,1
25,M,Atyrau,126021.77,employed,4,1179671.61,25,21.85,271060.51,2.1509,2,0,0,consumer,0,59159.86,0.4694,5.4272,0,1
44,M,North Kazakhstan,83642.52,self_employed,21,565569.04,50,18.4,212420.4,2.5396,2,0,2,consumer,0,16278.52,0.1946,4.9062,0,1
29,F,Zhambyl,951016.93,self_employed,1,10325002.57,56,5.08,969752.04,1.0197,1,0,0,consumer,0,207480.49,0.2182,4.8196,0,0
37,M,Almaty Region,118978.49,employed,10,1159020.95,62,22.37,578542.52,4.8625,3,5,135,consumer,0,31688.77,0.2663,8.272,1,1
47,M,Almaty,491519.15,unemployed,26,4005460.55,51,17.3,3925865.05,7.9872,0,1,0,auto,0,111457.96,0.2268,10.8394,1,0
37,M,Almaty,218057.52,employed,13,1640033.49,29,16.74,1268946.15,5.8193,0,2,1,consumer,0,69149.57,0.3171,8.4517,1,0
40,M,Almaty Region,85336.85,retired,9,376098.82,24,17.75,276650.91,3.2418,5,2,0,consumer,0,18731.0,0.2195,4.7843,1,0
39,F,Kostanay,168744.45,unemployed,12,1316556.84,26,17.87,1051863.19,6.2334,3,6,213,consumer,0,61442.15,0.3641,8.9641,1,0
42,M,Karaganda,547951.48,self_employed,18,5851184.01,45,8.7,1277419.7,2.3313,1,2,1,consumer,0,152854.77,0.279,6.0687,1,0
42,F,Shymkent,211373.14,employed,12,2242689.73,40,11.66,1612181.58,7.6271,2,2,0,consumer,0,67935.58,0.3214,11.3407,1,0
36,F,Shymkent,95862.43,employed,15,557567.32,34,23.75,211679.56,2.2081,4,12,277,consumer,1,22686.67,0.2367,4.2438,1,1
30,F,East Kazakhstan,306066.86,employed,5,2364411.94,50,18.0,1270807.77,4.152,4,0,0,consumer,0,67555.23,0.2207,6.8558,0,0
27,F,Nur-Sultan,84818.36,retired,3,119012.73,33,40.72,20876.06,0.2461,3,0,0,consumer,0,6049.87,0.0713,0.7372,0,1
46,M,Pavlodar,211840.04,retired,24,1012430.75,22,21.82,462982.06,2.1855,1,1,2,consumer,0,56248.0,0.2655,3.8582,1,1
54,F,Nur-Sultan,117863.72,employed,32,771081.5,24,7.12,307734.71,2.6109,0,0,0,consumer,0,34565.27,0.2933,4.9006,0,0
30,F,Shymkent,197539.91,employed,3,638079.86,14,28.5,240117.99,1.2155,1,2,2,consumer,0,54107.69,0.2739,2.3461,1,1
65,M,Turkistan,112506.53,employed,39,1442641.77,43,17.32,586467.87,5.2127,0,0,0,consumer,1,45264.92,0.4023,9.7006,0,0
25,F,Turkistan,142749.16,employed,1,1181101.19,58,24.44,372579.7,2.61,2,0,0,consumer,0,34890.46,0.2444,5.5059,0,1
51,M,Nur-Sultan,229161.42,employed,30,2477708.57,47,10.19,1616328.35,7.0532,0,0,0,consumer,0,64155.64,0.28,10.8374,0,0
30,F,Zhambyl,1196948.79,retired,4,4622118.2,15,37.2,3954366.5,3.3037,3,0,0,auto,1,389984.91,0.3258,4.6553,0,1
35,F,Nur-Sultan,203543.83,self_employed,13,3018097.64,57,9.13,1373293.05,6.7469,3,0,1,consumer,0,65455.76,0.3216,11.9366,0,0
22,F,Kyzylorda,187422.15,retired,0,535564.18,16,27.5,304703.45,1.6258,0,1,0,consumer,0,40361.5,0.2153,2.6259,1,1
18,F,Zhambyl,432877.51,employed,2,5951567.9,46,15.39,1156864.06,2.6725,1,0,0,consumer,0,172081.72,0.3975,7.4846,0,0
26,M,Turkistan,176941.72,retired,0,905306.44,29,23.87,243408.94,1.3756,3,1,0,consumer,0,41383.51,0.2339,3.1664,1,1
38,M,Kostanay,101030.03,employed,14,1301022.02,26,5.54,323011.91,3.1972,2,0,0,consumer,0,53217.85,0.5267,7.7043,0,0
18,F,Aktobe,528221.39,self_employed,1,4896641.06,51,20.5,1773879.24,3.3582,0,2,2,consumer,0,144604.35,0.2738,6.6027,1,1
47,F,Almaty Region,129063.82,employed,25,941178.2,43,19.01,284805.03,2.2067,3,0,0,consumer,1,30349.11,0.2351,4.759,0,1
23,F,West Kazakhstan,315490.63,employed,1,2880194.54,48,6.46,1312199.48,4.1592,1,0,0,consumer,0,68250.55,0.2163,7.3545,0,0
41,M,Atyrau,104697.87,employed,13,302666.26,14,29.51,84655.91,0.8086,1,0,2,consumer,0,25815.85,0.2466,1.8204,0,1
29,F,Turkistan,253670.14,employed,6,1997141.8,45,26.75,565791.99,2.2304,2,1,2,consumer,0,70755.27,0.2789,4.9859,1,1
42,F,Turkistan,531557.71,employed,20,2245032.6,22,17.94,397684.39,0.7481,3,1,0,consumer,0,120500.96,0.2267,2.2264,1,0
30,M,West Kazakhstan,977584.19,student,1,3557388.18,12,13.64,3139361.67,3.2113,2,2,1,auto,0,318805.37,0.3261,4.485,1,0
34,M,Nur-Sultan,740334.93,employed,6,11313437.7,55,26.6,5635552.83,7.6122,3,2,0,consumer,0,357971.04,0.4835,12.9607,1,1
23,F,Turkistan,82472.5,retired,0,154219.17,65,22.5,103736.96,1.2578,0,1,0,consumer,0,4124.71,0.05,1.9123,1,1
41,F,West Kazakhstan,76444.74,retired,13,433591.99,53,40.28,231517.59,3.0285,2,0,1,consumer,1,17615.96,0.2304,5.0137,0,1
47,M,Atyrau,91963.75,employed,22,963745.1,43,27.58,800852.98,8.7083,3,0,2,consumer,0,35519.8,0.3862,12.3761,0,1
39,M,Almaty Region,100304.63,self_employed,14,1054964.6,31,24.14,806479.34,8.0402,0,1,0,consumer,0,46068.53,0.4593,11.7213,1,1
48,F,Karaganda,79160.89,unemployed,24,254426.34,35,33.57,29038.33,0.3668,0,2,2,consumer,0,11493.39,0.1452,1.4917,1,1
34,M,Nur-Sultan,81741.25,retired,13,420776.01,23,38.62,213205.5,2.6083,0,9,307,consumer,0,26173.42,0.3202,4.4099,1,1
31,M,Nur-Sultan,171880.74,retired,7,911042.13,26,28.26,723769.37,4.2109,3,0,1,consumer,0,47254.1,0.2749,6.066,0,1
32,F,Almaty,112369.23,unemployed,7,1821833.43,67,10.14,329938.3,2.9362,2,0,2,consumer,0,35722.96,0.3179,8.6106,0,0
43,F,Nur-Sultan,73346.12,retired,19,295174.04,30,47.99,208075.24,2.8369,2,0,0,consumer,0,17068.22,0.2327,4.2454,0,1
33,M,Pavlodar,571867.75,employed,7,4098566.99,18,18.06,2682264.32,4.6903,2,2,0,consumer,0,261629.51,0.4575,7.1988,1,1
19,F,Pavlodar,337017.35,employed,2,1175535.75,19,29.81,480277.98,1.4251,0,0,1,consumer,0,78367.25,0.2325,2.6459,0,1
40,M,Aktobe,110646.48,student,15,815023.54,47,34.13,188343.55,1.7022,2,2,2,consumer,1,31652.09,0.2861,4.2803,1,1
47,F,Almaty,81849.36,employed,23,905803.47,48,9.99,671984.37,8.2099,0,0,0,consumer,0,22969.17,0.2806,12.0832,0,0
39,F,Nur-Sultan,650014.54,self_employed,10,2136705.56,14,19.99,419016.37,0.6446,2,1,0,consumer,0,172371.96,0.2652,1.7951,1,1
41,F,Aktobe,240942.51,employed,14,2078243.21,45,14.8,1150966.07,4.7769,3,5,140,consumer,0,60455.51,0.2509,7.7958,1,0
36,M,Almaty Region,120113.85,employed,12,1190847.04,62,20.46,608760.42,5.0682,0,7,136,consumer,0,31264.34,0.2603,8.5381,1,1
21,F,Karaganda,81652.05,unemployed,0,963306.37,52,4.95,592244.41,7.2532,1,2,0,consumer,0,20620.95,0.2525,11.3823,1,0
31,M,Nur-Sultan,139183.3,employed,2,1027811.72,52,40.91,229112.45,1.6461,1,1,2,consumer,0,42470.26,0.3051,4.2307,1,1
47,F,Shymkent,81806.97,employed,21,483811.92,64,13.13,358172.27,4.3782,1,1,1,consumer,0,10552.48,0.129,6.4481,1,0
33,F,Shymkent,1139228.14,employed,8,8316350.03,22,9.24,7205852.57,6.3252,1,2,2,auto,0,412387.44,0.362,8.8802,1,0
28,M,Almaty Region,80115.14,employed,0,643925.25,31,26.3,379544.89,4.7374,1,1,2,consumer,0,28839.45,0.36,7.5505,1,1
52,F,Almaty,75721.45,employed,29,495676.32,28,28.1,73833.86,0.9751,4,0,1,consumer,0,24335.28,0.3214,3.2661,0,1
25,F,Karaganda,84416.25,unemployed,0,914535.68,50,4.94,662394.83,7.8467,2,2,1,consumer,0,20275.16,0.2402,11.6384,1,0
18,F,Nur-Sultan,77863.35,employed,2,730405.27,36,27.55,432622.33,5.5561,3,0,0,consumer,0,30034.89,0.3857,8.8393,0,1
55,F,Almaty,170042.52,employed,33,1271110.2,30,24.38,493164.42,2.9002,2,0,0,consumer,0,57002.39,0.3352,5.5165,0,1
43,M,Karaganda,355098.34,self_employed,18,1787199.33,21,27.58,708909.76,1.9964,2,0,0,consumer,0,108244.16,0.3048,3.7579,0,1
50,M,Kostanay,115930.39,employed,24,695817.16,16,29.13,545876.36,4.7086,2,2,1,consumer,0,52998.64,0.4572,6.8093,1,1
26,M,Almaty,162277.13,employed,0,1948128.37,38,15.4,1290356.2,7.9515,3,0,0,consumer,0,65100.91,0.4012,12.1532,0,0
35,M,Nur-Sultan,84543.38,retired,8,381454.71,47,34.43,201991.7,2.3892,2,0,0,consumer,0,14882.53,0.176,3.9683,0,1
36,F,Atyrau,78845.59,student,10,448417.48,43,16.13,73226.41,0.9287,4,0,0,consumer,0,13798.8,0.175,2.9192,0,0
36,M,East Kazakhstan,400201.68,self_employed,13,2329846.58,30,24.11,1239816.67,3.098,5,1,0,consumer,1,104158.63,0.2603,5.1356,1,1
43,F,Akmola,986078.72,employed,17,3159951.28,20,33.23,2476486.76,2.5114,3,2,0,consumer,0,207891.36,0.2108,3.633,1,1
36,M,Pavlodar,1416169.82,self_employed,9,4618254.03,18,18.91,2123850.51,1.4997,0,0,1,consumer,0,296678.53,0.2095,2.6411,0,1
29,F,Karaganda,104727.56,student,6,418663.73,18,34.38,309522.0,2.9555,3,2,0,consumer,0,30094.12,0.2874,4.3546,1,1
46,F,North Kazakhstan,289693.89,employed,18,3425250.94,64,15.8,1582354.51,5.4621,1,2,2,consumer,0,79530.83,0.2745,9.6004,1,0
52,F,Almaty Region,134357.23,employed,24,993825.52,26,22.78,229035.43,1.7047,0,1,1,consumer,0,48784.45,0.3631,4.2936,1,1
48,F,Pavlodar,80187.98,employed,24,523066.84,73,26.3,234783.36,2.9279,0,0,0,consumer,0,14427.83,0.1799,5.2109,0,1
38,M,Karaganda,119216.52,unemployed,12,553464.38,24,29.89,106173.2,0.8906,0,0,1,consumer,0,30914.42,0.2593,2.5155,0,1
46,M,Akmola,215148.58,self_employed,26,1833578.59,45,20.19,1367114.66,6.3543,4,0,0,consumer,0,58425.35,0.2716,9.3371,0,1
44,F,Pavlodar,221358.47,self_employed,21,649496.59,11,26.34,112978.73,0.5104,0,1,0,consumer,0,67102.52,0.3031,1.5373,1,1
42,F,Almaty,134807.16,employed,13,1752104.17,62,12.43,1136633.29,8.4315,0,0,0,consumer,0,38440.08,0.2851,12.9804,0,0
72,M,Nur-Sultan,87771.25,employed,44,869717.2,40,17.31,224919.23,2.5625,4,0,1,consumer,0,28767.89,0.3278,6.0306,0,0
37,F,Mangystau,281946.88,employed,14,3876115.36,50,20.59,1700366.99,6.0308,3,0,0,consumer,1,116097.95,0.4118,10.8425,0,1
37,M,Kostanay,146648.47,self_employed,11,1846561.78,53,21.22,1201165.99,8.1907,0,2,0,consumer,0,53966.98,0.368,12.5978,1,1
35,M,Nur-Sultan,749341.21,employed,9,12419761.31,55,27.65,5880769.77,7.8479,0,0,0,consumer,0,400616.94,0.5346,13.6489,0,1
43,M,Aktobe,77189.17,retired,22,341285.69,57,37.72,219651.86,2.8456,0,0,0,consumer,0,12945.87,0.1677,4.3931,0,1
24,F,Shymkent,668659.41,employed,2,5423537.81,50,12.06,4168079.41,6.2335,1,1,0,consumer,0,138529.85,0.2072,9.0723,1,0
47,M,Almaty Region,390054.37,employed,24,1687125.01,21,24.31,1596608.49,4.0933,3,0,0,auto,0,99435.56,0.2549,5.6072,0,1
46,M,Akmola,660257.68,employed,25,2101943.91,18,18.21,1621294.77,2.4555,3,0,2,consumer,0,134326.69,0.2034,3.5698,0,1
