age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target,monthly_payment_approx,payment_to_income,credit_burden_index,has_overdue_history,is_high_interest
45,M,Центральный ФО,210297.36,employed,11,1116908.08,37,14.99,180894.82,0.8602,1,3,40,consumer,1,37883.06,0.1801,2.7191,1,0
36,M,Центральный ФО,360058.17,employed,11,2098779.32,36,13.03,356768.97,0.9909,3,2,25,consumer,1,70746.5,0.1965,3.031,1,0
24,M,Москва,199109.18,employed,3,1099442.47,42,28.7,301237.37,1.5129,12,2,55,consumer,0,41776.8,0.2098,3.4455,1,1
41,M,Урал,157079.56,employed,7,847667.78,24,18.86,271639.64,1.7293,6,2,60,business,0,42672.13,0.2717,3.618,1,1
33,F,Дальний Восток,309256.52,employed,17,2208890.02,74,12.93,315061.42,1.0188,10,2,56,consumer,0,43467.55,0.1406,3.5187,1,0
35,M,Центральный ФО,332404.59,employed,5,2015904.04,36,28.83,295383.65,0.8886,6,3,17,consumer,0,84291.58,0.2536,3.0112,1,1
32,F,Дальний Восток,224055.18,employed,3,1572218.61,53,12.41,295510.73,1.3189,0,4,59,consumer,0,38682.52,0.1726,3.7749,1,0
27,F,Сибирь,285870.12,employed,13,2137975.52,32,9.45,280903.84,0.9826,4,4,54,consumer,1,75844.55,0.2653,3.6002,1,0
30,F,Санкт-Петербург,139180.53,employed,19,310753.87,40,12.3,309867.2,2.2264,7,3,42,consumer,0,9509.18,0.0683,3.0078,1,0
33,M,Юг России,122591.28,employed,0,329537.38,35,26.75,290223.76,2.3674,16,2,57,consumer,0,13660.62,0.1114,3.3082,1,1
28,F,Санкт-Петербург,293939.77,employed,7,2308734.46,54,9.46,291803.19,0.9927,9,3,46,consumer,0,52664.12,0.1792,3.7418,1,0
39,M,Юг России,296375.65,self_employed,6,385354.64,64,25.43,151570.29,0.5114,18,2,19,consumer,0,11054.93,0.0373,0.9665,1,1
42,F,Поволжье,208254.96,employed,15,1802830.96,37,11.89,281160.99,1.3501,8,2,31,consumer,0,58439.52,0.2806,4.38,1,0
41,M,Центральный ФО,110969.22,employed,15,1570011.28,62,27.2,423389.69,3.8153,8,3,28,consumer,1,47396.42,0.4271,8.7672,1,1
37,F,Дальний Восток,265807.97,employed,2,1935174.77,41,13.32,293932.88,1.1058,1,2,40,consumer,0,59008.48,0.222,3.6539,1,0
40,M,Москва,252707.07,employed,5,1769189.51,84,12.53,296949.58,1.1751,7,5,80,consumer,0,31734.69,0.1256,3.6254,1,0
34,M,Урал,459903.78,employed,15,1901344.87,67,21.38,220576.76,0.4796,22,2,45,consumer,1,48832.89,0.1062,1.9266,1,1
42,M,Урал,290897.48,employed,5,632385.02,21,12.39,288505.27,0.9918,6,4,67,consumer,0,33650.74,0.1157,1.7526,1,0
32,F,Санкт-Петербург,272153.58,employed,9,1509054.84,54,17.65,292198.06,1.0736,3,4,44,consumer,1,40691.8,0.1495,3.0143,1,0
26,F,Дальний Восток,257262.92,employed,1,1835578.09,42,11.75,271984.02,1.0572,12,0,32,consumer,0,53515.81,0.208,3.5545,0,0
34,M,Юг России,168546.79,employed,2,1406189.33,72,25.83,275001.58,1.6316,3,1,68,consumer,0,38598.09,0.229,4.5516,1,1
43,F,Сибирь,237221.48,employed,9,1598203.16,76,12.99,286031.0,1.2057,4,7,270,consumer,0,30959.64,0.1305,3.5638,1,0
30,M,Юг России,249664.94,self_employed,7,1834426.35,84,9.72,306721.95,1.2285,14,0,59,consumer,0,30188.91,0.1209,3.8002,0,0
36,F,Санкт-Петербург,163525.09,employed,14,706548.88,38,11.06,278455.69,1.7028,3,0,26,consumer,1,22123.77,0.1353,3.2151,0,0
34,F,Санкт-Петербург,204794.12,employed,9,1178241.53,41,20.39,243109.59,1.1871,8,2,99,business,0,40134.65,0.196,3.2007,1,1
33,F,Санкт-Петербург,371395.92,employed,9,1795633.72,66,26.41,291574.84,0.7851,3,1,53,consumer,0,51840.85,0.1396,2.4773,1,1
28,M,Урал,136340.89,employed,2,435831.69,84,27.27,294489.47,2.1599,15,3,55,consumer,0,11671.93,0.0856,3.2787,1,1
38,M,Юг России,160330.89,self_employed,5,518721.76,77,12.46,274668.11,1.7131,8,4,53,consumer,0,9817.89,0.0612,2.8455,1,0
46,M,Урал,298709.09,employed,6,2249822.26,26,18.38,287078.81,0.9611,6,3,62,business,0,105554.5,0.3534,3.5972,1,1
28,M,Урал,220697.13,employed,0,2020361.43,25,23.35,449608.77,2.0372,9,3,65,consumer,1,102826.92,0.4659,5.2413,1,1
42,F,Сибирь,236176.21,employed,5,1491120.63,34,22.49,327963.56,1.3886,1,1,85,consumer,1,59699.8,0.2528,3.5984,1,1
40,M,Урал,264997.36,employed,4,1604864.91,24,18.65,300708.73,1.1348,4,2,48,business,0,80626.38,0.3043,3.2544,1,1
44,M,Урал,303176.02,employed,4,2010072.04,57,21.1,217231.83,0.7165,3,8,289,consumer,1,56124.69,0.1851,3.037,1,1
31,F,Дальний Восток,248764.77,self_employed,1,1846624.36,34,13.0,283711.89,1.1405,12,1,45,auto,1,65218.08,0.2622,3.7386,1,0
28,M,Москва,257820.17,employed,5,2337713.72,37,19.42,297106.91,1.1524,13,0,54,consumer,0,84469.06,0.3276,4.3259,0,1
34,F,Дальний Восток,328547.61,employed,16,2405510.17,76,12.63,290074.7,0.8829,8,4,56,consumer,0,46138.1,0.1404,3.4455,1,0
42,M,Москва,237976.4,employed,12,1524815.42,62,12.8,291403.79,1.2245,0,4,61,consumer,0,33742.33,0.1418,3.4671,1,0
46,M,Москва,483192.1,employed,9,2307126.24,21,16.23,341648.5,0.7071,7,0,16,consumer,0,126939.02,0.2627,2.3782,0,0
40,F,Поволжье,199809.52,employed,5,950662.06,66,13.55,274755.72,1.3751,3,9,266,consumer,0,20509.36,0.1026,3.0403,1,0
41,M,Урал,289435.14,employed,14,2159981.05,25,12.25,297209.33,1.0269,11,3,61,business,0,98330.46,0.3397,3.6388,1,0
43,M,Урал,229163.75,employed,8,1430511.65,44,14.26,278694.19,1.2161,13,0,66,consumer,0,41937.08,0.183,3.4009,0,0
31,M,Москва,157028.79,employed,15,733221.17,43,15.28,282747.72,1.8006,6,0,38,consumer,0,22249.4,0.1417,3.4349,0,0
42,F,Санкт-Петербург,378605.4,employed,11,1959941.33,30,25.02,288850.9,0.7629,3,1,65,consumer,0,88537.33,0.2339,2.5748,1,1
51,F,Поволжье,290990.43,employed,11,405600.68,43,13.04,154254.72,0.5301,8,4,46,consumer,1,11857.58,0.0407,1.018,1,0
41,F,Санкт-Петербург,122553.97,employed,5,423909.39,34,15.81,285696.6,2.3312,4,5,109,consumer,0,15548.82,0.1269,3.5418,1,0
38,M,Юг России,289061.09,employed,2,1874588.93,68,14.89,402914.03,1.3939,1,0,18,consumer,1,40975.16,0.1418,3.6636,0,0
38,M,Москва,149166.67,employed,7,629527.94,84,12.71,279181.4,1.8716,0,2,83,consumer,0,11353.33,0.0761,3.3487,1,0
29,M,Урал,146225.82,employed,2,445867.2,84,28.53,277224.2,1.8959,19,1,55,consumer,0,12310.95,0.0842,2.9631,1,1
31,F,Дальний Восток,248285.45,employed,9,2000113.99,46,12.3,280330.97,1.1291,4,3,56,consumer,0,54752.28,0.2205,3.9485,1,0
49,F,Дальний Восток,318978.02,employed,6,1356767.66,29,17.85,288739.08,0.9052,18,1,64,consumer,1,57941.12,0.1816,2.3939,1,0
30,F,Санкт-Петербург,282344.72,employed,10,2284254.86,40,13.87,273360.37,0.9682,2,1,71,consumer,0,71644.7,0.2537,3.7998,1,0
46,F,Дальний Восток,234694.27,employed,0,1561202.88,28,19.59,292683.61,1.2471,15,2,43,consumer,0,69914.16,0.2979,3.5753,1,1
35,F,Дальний Восток,206856.7,employed,5,1515450.02,51,12.71,282369.85,1.365,2,4,59,consumer,0,38612.67,0.1867,3.9292,1,0
35,F,Поволжье,193533.45,employed,11,1265457.06,79,21.51,284987.68,1.4725,1,1,40,consumer,0,30073.1,0.1554,3.7611,1,1
44,M,Урал,198428.26,employed,9,859493.39,55,21.58,292159.84,1.4724,16,1,85,consumer,0,24738.42,0.1247,2.9884,1,1
44,M,Центральный ФО,167093.77,employed,19,800836.96,76,15.81,289282.11,1.7312,2,4,65,consumer,0,16742.66,0.1002,3.4087,1,0
29,F,Дальний Восток,317908.57,employed,0,2042576.62,49,13.05,331610.7,1.0431,2,0,46,consumer,0,53994.51,0.1698,3.2919,0,0
32,F,Сибирь,196846.22,employed,11,1244579.55,67,19.62,306829.92,1.5587,6,2,58,consumer,0,30709.01,0.156,3.7716,1,1
51,F,Дальний Восток,336086.96,employed,6,1429984.04,32,17.58,280847.9,0.8356,19,2,68,consumer,1,56297.74,0.1675,2.3248,1,0
42,M,Москва,236397.19,employed,12,1481368.49,66,12.43,290317.62,1.2281,0,4,62,consumer,0,31096.34,0.1315,3.4213,1,0
44,F,Санкт-Петербург,250158.46,employed,11,1539595.2,38,17.49,304090.04,1.2156,10,0,60,consumer,1,53053.07,0.2121,3.3696,0,0
33,M,Юг России,301272.33,employed,8,2008198.61,55,19.01,279738.53,0.9285,13,0,67,consumer,1,54971.49,0.1825,3.2615,0,1
33,M,Урал,464364.98,employed,14,1893535.5,66,19.8,213670.11,0.4601,22,1,48,consumer,1,47306.64,0.1019,1.8873,1,1
29,F,Санкт-Петербург,150320.9,employed,2,537269.3,65,15.44,280042.99,1.863,2,7,171,consumer,0,12248.47,0.0815,3.1139,1,0
47,M,Юг России,212186.49,employed,10,1319814.91,40,21.24,285040.51,1.3433,13,4,68,consumer,0,46322.03,0.2183,3.5204,1,1
29,F,Дальний Восток,246370.89,employed,1,1796795.36,39,12.67,289606.88,1.1755,8,0,32,consumer,0,56445.82,0.2291,3.728,0,0
34,F,Сибирь,182624.27,employed,11,1103843.53,67,19.21,284826.18,1.5596,2,0,55,consumer,0,26980.25,0.1477,3.6751,0,1
32,F,Санкт-Петербург,232305.78,employed,14,1860663.27,37,21.26,294733.56,1.2687,10,0,51,consumer,0,68987.28,0.297,4.0721,0,1
22,M,Урал,253056.75,employed,5,1632253.37,74,13.81,280212.05,1.1073,22,0,68,consumer,0,32886.33,0.13,3.3648,0,0
25,F,Санкт-Петербург,237585.67,employed,7,1846729.71,41,15.67,347544.17,1.4628,5,0,18,consumer,1,58457.2,0.246,4.1833,0,0
35,F,Санкт-Петербург,165374.26,employed,11,762588.65,36,12.28,282019.08,1.7053,2,3,25,consumer,1,25430.96,0.1538,3.3193,1,0
31,F,Санкт-Петербург,129942.65,employed,17,316396.5,42,10.97,284212.72,2.1872,8,3,44,consumer,0,9105.73,0.0701,3.0394,1,0
35,M,Урал,323176.82,employed,8,2248483.27,24,16.73,289733.28,0.8965,9,3,45,consumer,0,110878.62,0.3431,3.3316,1,0
34,F,Сибирь,289769.46,employed,8,2033967.71,73,11.4,300075.23,1.0356,6,0,51,consumer,0,38758.75,0.1338,3.4923,0,0
22,F,Дальний Восток,271196.45,unemployed,7,1860248.88,52,13.58,291745.82,1.0758,16,4,54,consumer,0,47522.72,0.1752,3.4766,1,0
36,F,Санкт-Петербург,202033.1,employed,11,1241474.91,42,19.76,242687.63,1.2012,9,4,101,business,0,41182.65,0.2038,3.3519,1,1
36,F,Сибирь,200533.73,employed,14,1166845.44,68,18.66,283569.81,1.4141,2,0,57,consumer,0,27922.94,0.1392,3.4506,0,1
22,F,Дальний Восток,272180.88,employed,8,1488796.51,36,21.97,280574.3,1.0308,13,4,64,consumer,1,56834.71,0.2088,2.9453,1,1
27,M,Урал,176413.65,employed,1,1647711.56,82,10.14,378503.32,2.1455,4,0,33,consumer,0,27934.69,0.1583,5.4145,0,0
42,F,Сибирь,225347.86,employed,5,1584541.69,34,21.34,307110.17,1.3628,0,1,82,consumer,1,62505.53,0.2774,3.8238,1,1
40,M,Юг России,303942.6,self_employed,8,399435.06,66,23.84,148994.51,0.4902,20,0,17,consumer,0,10915.07,0.0359,0.9502,0,1
36,M,Москва,251536.8,retired,12,1819756.67,44,12.27,286255.67,1.138,10,3,70,consumer,0,51564.46,0.205,3.6701,1,0
44,M,Центральный ФО,170910.55,employed,19,838734.62,72,16.63,282616.1,1.6536,0,1,65,consumer,0,18485.86,0.1082,3.3712,1,0
48,M,Центральный ФО,317689.96,employed,5,2161285.85,27,12.55,297254.62,0.9357,0,3,58,consumer,0,92295.64,0.2905,3.3168,1,0
42,M,Урал,163410.93,employed,4,839438.43,24,17.62,288165.78,1.7634,5,2,62,business,0,41754.24,0.2555,3.5614,1,0
36,M,Урал,181386.69,employed,6,933993.06,71,12.49,284863.14,1.5705,0,2,65,consumer,0,18674.1,0.103,3.3727,1,0
40,M,Урал,172582.62,employed,6,729630.52,35,18.08,284459.95,1.6482,7,0,17,business,1,26977.1,0.1563,3.1279,0,1
47,F,Сибирь,328606.8,employed,14,1417040.28,64,12.49,297745.89,0.9061,6,1,24,consumer,0,30439.4,0.0926,2.4154,1,0
31,M,Юг России,123926.18,employed,3,515960.9,67,11.81,282946.02,2.2832,6,1,64,consumer,0,10553.39,0.0852,3.7404,1,0
28,F,Санкт-Петербург,143584.66,employed,0,544339.6,62,16.21,300136.89,2.0903,3,7,173,consumer,0,13019.37,0.0907,3.4172,1,0
44,M,Центральный ФО,211141.38,employed,11,1017049.44,36,15.25,168598.9,0.7985,2,4,38,consumer,1,35380.99,0.1676,2.4844,1,0
36,M,Урал,186927.05,employed,8,909140.5,73,13.13,280600.9,1.5011,3,1,64,consumer,0,18147.45,0.0971,3.2034,1,0
24,M,Москва,153856.37,employed,3,970921.01,60,19.15,279645.46,1.8176,13,3,80,consumer,0,25266.43,0.1642,4.0262,1,1
30,F,Сибирь,275691.94,employed,12,2008264.81,29,9.67,292002.17,1.0592,4,3,57,consumer,1,77934.4,0.2827,3.6087,1,0
37,M,Юг России,299116.55,employed,3,1936232.18,65,13.64,415892.89,1.3904,1,0,15,consumer,1,42296.86,0.1414,3.656,0,0
34,F,Санкт-Петербург,161639.3,employed,11,754872.9,35,11.06,290362.82,1.7964,5,1,27,consumer,1,25331.6,0.1567,3.4309,1,0
50,M,Москва,343663.78,employed,15,1947929.29,72,20.82,241260.62,0.702,1,1,44,consumer,0,47588.9,0.1385,2.6859,1,1
29,M,Москва,270278.56,employed,5,2386619.87,37,21.17,275194.3,1.0182,9,1,54,consumer,0,88377.13,0.327,4.1088,1,1
44,M,Центральный ФО,243586.29,employed,6,1689024.77,53,12.69,287697.26,1.1811,4,0,43,consumer,0,41792.91,0.1716,3.608,0,0
46,M,Москва,20214.7,employed,3,171166.17,66,13.53,149466.32,7.3936,13,0,51,consumer,0,3690.91,0.1826,10.357,0,0
32,M,Москва,181523.05,employed,8,913536.29,46,18.15,291020.32,1.6032,0,0,43,consumer,0,27706.78,0.1526,3.3646,0,1
44,M,Центральный ФО,200440.47,employed,10,1105911.86,37,15.04,173528.5,0.8657,1,2,38,consumer,1,37537.25,0.1873,2.7968,1,0
31,F,Поволжье,339771.2,employed,0,1647892.73,57,25.67,420978.51,1.239,3,0,69,consumer,1,50305.12,0.1481,2.9365,0,1
44,F,Дальний Восток,232812.66,employed,0,1496144.72,28,18.92,294786.14,1.2662,17,3,43,consumer,0,66506.8,0.2857,3.5154,1,1
49,M,Центральный ФО,299664.12,employed,9,2147979.87,26,13.54,284186.21,0.9483,0,1,59,consumer,0,95786.37,0.3196,3.4571,1,0
36,F,Дальний Восток,278729.32,employed,14,2110998.65,58,12.65,290386.87,1.0418,3,3,51,consumer,0,48835.77,0.1752,3.6926,1,0
35,F,Дальний Восток,472623.27,employed,18,2410165.21,63,11.63,350374.61,0.7413,2,2,54,consumer,0,51296.51,0.1085,2.5262,1,0
40,M,Центральный ФО,167693.15,employed,1,1205306.79,25,13.63,280326.2,1.6717,9,2,62,consumer,0,55652.4,0.3319,4.1873,1,0
31,M,Юг России,127502.49,employed,2,312522.66,32,27.45,277843.64,2.1791,14,2,57,consumer,0,13879.55,0.1089,3.037,1,1
29,M,Урал,148693.55,employed,3,415448.91,83,29.06,289322.63,1.9458,19,3,54,consumer,0,11661.15,0.0784,2.9236,1,1
40,M,Урал,292701.5,employed,0,1890501.56,59,20.99,229604.1,0.7844,2,9,288,consumer,1,51627.14,0.1764,3.045,1,1
33,M,Москва,212167.36,employed,0,1938343.29,84,12.04,217630.59,1.0257,15,3,37,consumer,0,34258.53,0.1615,4.2233,1,0
25,M,Москва,224826.57,employed,1,1335484.67,36,11.56,445816.58,1.9829,11,2,14,consumer,1,44077.07,0.196,4.0619,1,0
31,F,Санкт-Петербург,150724.21,employed,19,327248.04,40,11.55,286968.99,1.9039,8,4,42,consumer,0,9895.72,0.0657,2.6638,1,0
39,M,Урал,308939.31,employed,5,667225.88,42,12.29,292444.99,0.9466,3,0,70,consumer,0,19627.26,0.0635,1.7025,0,0
41,M,Урал,292093.03,employed,1,1977047.04,59,20.58,225169.48,0.7709,0,8,289,consumer,1,53537.31,0.1833,3.1399,1,1
26,M,Урал,239128.01,employed,7,1553074.98,76,14.1,299817.54,1.2538,21,2,67,consumer,0,31012.01,0.1297,3.5269,1,0
44,M,Центральный ФО,203000.44,employed,12,1133140.44,38,15.54,174524.53,0.8597,2,1,37,consumer,1,37944.77,0.1869,2.8134,1,0
38,F,Сибирь,259439.69,employed,0,1666403.28,37,13.06,279323.95,1.0766,7,0,26,auto,1,54954.27,0.2118,3.3247,0,0
35,M,Урал,306428.48,employed,2,2235581.52,25,17.88,283754.66,0.926,8,2,40,business,0,107766.95,0.3517,3.4795,1,0
43,M,Москва,250073.88,employed,6,1804485.78,44,12.88,274706.83,1.0985,6,2,66,consumer,0,51670.22,0.2066,3.624,1,0
25,M,Юг России,273290.27,employed,0,1983161.13,34,9.63,297302.0,1.0879,19,4,62,consumer,1,66879.41,0.2447,3.6277,1,0
46,F,Сибирь,326359.09,employed,17,1279374.47,66,12.59,274687.31,0.8417,7,1,21,consumer,0,26961.85,0.0826,2.2137,1,0
45,M,Центральный ФО,204843.59,employed,9,1110421.32,37,14.86,189575.03,0.9255,0,0,41,consumer,1,37592.2,0.1835,2.8227,0,0
27,M,Москва,319107.43,employed,10,2323814.05,60,15.33,291381.9,0.9131,9,3,87,consumer,0,55686.72,0.1745,3.4619,1,0
28,F,Сибирь,264570.65,employed,15,2121386.51,29,9.84,270247.52,1.0215,2,2,58,consumer,1,82491.45,0.3118,3.8278,1,0
51,M,Юг России,127885.87,employed,16,546205.38,83,23.77,280080.82,2.1901,16,1,51,consumer,0,13462.31,0.1053,3.6849,1,1
35,M,Урал,250604.01,self_employed,9,1685947.26,69,13.91,289738.74,1.1562,9,3,42,consumer,0,35628.47,0.1422,3.5108,1,0
35,M,Юг России,168254.66,employed,1,1286130.86,73,23.64,279995.55,1.6641,3,4,67,consumer,0,33369.51,0.1983,4.3395,1,1
45,M,Юг России,214563.4,employed,9,1393115.46,40,23.35,278851.24,1.2996,12,0,68,consumer,0,50443.84,0.2351,3.5721,0,1
22,M,Юг России,287345.7,employed,0,2079819.18,35,10.07,280143.41,0.9749,17,4,62,consumer,1,68823.75,0.2395,3.5082,1,0
25,F,Дальний Восток,300353.95,employed,5,1981937.53,41,13.58,287132.73,0.956,10,0,51,consumer,0,60686.72,0.2021,3.2655,0,0
28,M,Москва,189186.98,employed,11,1618093.38,59,15.4,288130.41,1.523,4,2,40,consumer,0,39273.47,0.2076,4.5165,1,0
44,M,Москва,241167.35,employed,13,1511965.08,63,11.97,296640.07,1.23,1,3,62,consumer,0,32440.7,0.1345,3.4243,1,0
28,F,Санкт-Петербург,150428.47,employed,1,499090.64,64,15.66,286558.84,1.9049,4,5,173,consumer,0,11550.93,0.0768,3.0662,1,0
35,M,Центральный ФО,235072.09,employed,14,1755844.96,34,12.53,287294.57,1.2221,6,1,40,consumer,1,61617.1,0.2621,3.8364,1,0
51,M,Урал,312369.69,employed,9,927230.73,37,18.49,305319.32,0.9774,7,3,43,consumer,0,33066.43,0.1059,2.0164,1,1
28,F,Поволжье,238326.82,employed,10,1512313.84,69,24.01,288580.45,1.2109,2,0,47,consumer,0,40609.65,0.1704,3.4318,0,1
40,F,Дальний Восток,266009.73,employed,6,1891286.01,40,12.31,291820.16,1.097,3,1,41,consumer,0,57883.19,0.2176,3.5855,1,0
42,F,Санкт-Петербург,382737.23,employed,10,1940595.67,29,24.71,291948.98,0.7628,5,1,67,consumer,0,89540.75,0.2339,2.5374,1,1
24,F,Сибирь,245911.97,employed,3,1484381.35,76,26.62,284454.96,1.1567,3,4,63,refinance,0,40588.22,0.1651,3.2694,1,1
26,M,Москва,228904.63,employed,3,1385022.18,36,10.56,445981.31,1.9483,10,0,14,consumer,1,45055.8,0.1968,4.066,0,0
29,M,Урал,206862.24,employed,2,2099947.43,23,26.24,450428.22,2.1774,9,4,63,consumer,1,117152.09,0.5663,5.7304,1,1
47,M,Москва,135138.26,employed,9,323750.85,35,23.34,299895.91,2.2192,8,4,62,consumer,1,12839.31,0.095,3.0577,1,1
26,M,Урал,147331.03,employed,1,420750.39,82,27.52,298704.91,2.0274,16,3,56,consumer,0,11429.77,0.0776,3.027,1,1
43,F,Дальний Восток,238500.02,employed,1,1465707.67,26,19.23,284668.16,1.1936,19,4,39,consumer,0,69374.61,0.2909,3.3445,1,1
40,F,Поволжье,188070.22,employed,4,947891.72,66,12.95,290053.86,1.5423,0,6,266,consumer,0,20152.93,0.1072,3.3063,1,0
38,M,Центральный ФО,168766.34,employed,5,424698.34,62,12.97,280376.17,1.6613,0,2,62,consumer,0,9435.16,0.0559,2.5421,1,0
43,M,Москва,298612.87,employed,14,2235972.55,71,12.83,328600.43,1.1004,8,4,47,consumer,0,45103.92,0.151,3.7212,1,0
38,M,Москва,176834.49,employed,4,1094936.4,68,12.96,293318.77,1.6587,7,0,54,consumer,1,22814.97,0.129,3.8259,0,0
32,M,Урал,278605.41,employed,14,2236170.37,29,12.76,298242.11,1.0705,10,0,68,business,0,90014.39,0.3231,3.8797,0,0
35,M,Центральный ФО,160182.48,retired,11,1943267.08,8,9.92,422814.87,2.6396,4,0,6,consumer,0,252031.36,1.5734,6.8856,0,0
39,M,Урал,324775.83,employed,9,2387716.49,24,17.11,294110.03,0.9056,10,2,44,consumer,0,118180.35,0.3639,3.4787,1,0
38,M,Центральный ФО,182979.24,employed,4,1241667.31,25,14.12,296102.53,1.6182,9,4,60,consumer,0,57619.03,0.3149,3.9933,1,0
34,F,Санкт-Петербург,169173.21,employed,11,763237.47,37,11.04,288876.44,1.7076,3,3,27,consumer,1,24431.57,0.1444,3.2866,1,0
37,F,Дальний Восток,260074.95,employed,16,2009334.08,60,13.21,287309.12,1.1047,7,2,53,consumer,0,45934.82,0.1766,3.8088,1,0
28,M,Москва,160861.96,employed,11,765007.83,42,15.2,285668.18,1.7758,2,1,41,consumer,0,23599.56,0.1467,3.4403,1,0
21,F,Дальний Восток,273500.91,unemployed,3,1824885.43,51,13.34,300763.11,1.0997,15,0,55,consumer,0,47072.07,0.1721,3.435,0,0
32,F,Сибирь,192457.45,employed,11,1172783.95,67,19.92,303920.82,1.5792,3,1,57,consumer,0,29137.53,0.1514,3.7119,1,1
49,F,Сибирь,214852.95,employed,8,1944444.28,42,11.94,227300.25,1.0579,3,3,44,consumer,0,56868.36,0.2647,4.2255,1,0
28,F,Санкт-Петербург,409599.09,employed,7,1429784.43,42,16.83,234712.73,0.573,7,2,84,consumer,0,45278.99,0.1105,1.7948,1,0
36,M,Юг России,165171.95,employed,0,1394673.35,73,23.45,283786.98,1.7181,3,1,65,consumer,0,36025.09,0.2181,4.6734,1,1
44,M,Москва,243299.65,employed,9,1525903.24,65,13.23,285631.22,1.174,0,0,61,consumer,0,33006.95,0.1357,3.3691,0,0
32,F,Поволжье,265763.16,employed,8,497928.07,58,20.7,355331.73,1.337,4,0,54,consumer,1,13652.08,0.0514,1.9928,0,1
45,M,Москва,249835.85,employed,13,1428351.14,62,12.41,297887.04,1.1923,3,4,63,consumer,0,31322.55,0.1254,3.1933,1,0
41,M,Урал,289736.75,employed,0,2160020.23,37,17.64,285383.04,0.985,14,0,60,business,0,76104.92,0.2627,3.5943,0,0
41,M,Центральный ФО,233507.01,employed,2,1284469.92,84,15.56,282688.31,1.2106,1,9,265,consumer,0,25191.39,0.1079,3.1359,1,0
43,M,Урал,322221.47,employed,4,603975.46,46,13.23,292673.95,0.9083,1,1,67,consumer,0,16810.26,0.0522,1.5643,1,0
42,F,Поволжье,189254.15,employed,2,971485.75,67,12.58,285522.33,1.5087,0,7,264,consumer,0,20256.1,0.107,3.3053,1,0
25,M,Юг России,280719.75,employed,13,537374.24,76,25.73,288884.84,1.0291,7,0,69,auto,0,14392.31,0.0513,1.6991,0,1
22,M,Юг России,282540.03,employed,1,2131911.53,36,10.12,298639.76,1.057,15,1,64,consumer,1,68910.96,0.2439,3.6979,1,0
27,M,Центральный ФО,192273.58,employed,8,1376270.36,27,11.93,283925.32,1.4767,3,0,36,consumer,0,58371.33,0.3036,3.9819,0,0
31,F,Дальний Восток,249540.1,employed,9,1749799.5,56,14.53,288917.23,1.1578,6,2,51,consumer,0,43209.88,0.1732,3.612,1,0
38,M,Урал,266176.47,self_employed,8,1740991.48,69,14.04,271632.84,1.0205,6,3,43,consumer,0,36911.88,0.1387,3.3097,1,0
43,F,Санкт-Петербург,385997.48,employed,11,1820624.43,28,25.02,288382.85,0.7471,3,0,65,consumer,0,86495.51,0.2241,2.3979,0,1
36,M,Юг России,122366.95,self_employed,12,520772.58,78,21.51,275079.6,2.248,14,0,40,consumer,0,12448.65,0.1017,3.7375,0,1
35,F,Поволжье,172127.47,employed,9,838790.53,24,18.43,265908.76,1.5448,2,0,65,business,0,42050.34,0.2443,3.2504,0,1
46,F,Санкт-Петербург,135184.12,self_employed,18,865698.73,41,15.76,299059.6,2.2122,1,5,101,consumer,0,27442.16,0.203,4.4536,1,0
25,M,Урал,139005.91,employed,3,416951.3,84,29.76,271397.44,1.9524,16,1,53,consumer,0,11854.66,0.0853,3.0022,1,1
36,M,Центральный ФО,205348.99,employed,14,1140300.9,37,21.47,291170.62,1.4179,3,3,51,consumer,0,42402.39,0.2065,3.3615,1,1
37,M,Урал,345522.77,employed,4,619145.98,24,19.62,291608.28,0.844,5,3,60,consumer,1,31397.11,0.0909,1.4711,1,1
45,F,Санкт-Петербург,80480.46,employed,11,429083.17,70,10.18,245845.71,3.0547,8,0,67,consumer,0,8154.09,0.1013,4.9207,0,0
21,F,Дальний Восток,257131.62,employed,1,1751937.13,44,13.08,280555.02,1.0911,6,3,36,consumer,1,50337.63,0.1958,3.4758,1,0
45,M,Урал,264266.84,employed,13,1911388.98,62,13.23,291448.8,1.1029,5,1,29,consumer,0,42719.73,0.1617,3.6343,1,0
29,F,Дальний Восток,333379.74,employed,2,2333868.78,46,13.84,369570.94,1.1086,2,4,42,consumer,0,65664.72,0.197,3.5588,1,0
28,M,Москва,193909.23,employed,2,1008240.01,44,27.92,296746.42,1.5303,13,4,55,consumer,0,36854.66,0.1901,3.3502,1,1
41,F,Поволжье,274685.25,employed,9,1318455.92,66,19.2,412801.56,1.5028,0,3,31,consumer,0,32492.5,0.1183,3.1828,1,1
40,M,Москва,319257.09,employed,16,2298612.08,69,12.4,326907.68,1.024,8,0,49,consumer,0,46753.61,0.1464,3.5439,0,0
37,M,Москва,277635.7,employed,6,1722305.68,82,11.67,277296.68,0.9988,5,4,80,consumer,0,30576.64,0.1101,3.17,1,0
41,F,Санкт-Петербург,253382.68,employed,8,332311.13,34,16.86,281004.86,1.109,5,3,55,consumer,1,12360.73,0.0488,1.568,1,0
43,F,Поволжье,156068.79,employed,15,423158.83,41,11.18,276819.68,1.7737,6,3,62,consumer,1,12464.78,0.0799,2.7227,1,0
